,sentence,neu_list,pos_list,neg_list
963,хорошая одежда прочная качественная носим с удовольствием,0.0,0.983095109462738,0.04469086229801178
964,любовь нельзя убить просто становится не так больно раны заживают рубцы остаются,0.0,0.0,0.9344051480293274
965,и я интересуюсь кое-что получается,0.5775054097175598,0.2568419873714447,0.0
966,а если жидкость в коленах это не хорошо вродь,0.0,0.0,0.5312193632125854
967,внешность состоятельность те качества характера которые важны и значимы для данной женщины короче оценивают как не продешевить продав себя теловладельцу,0.7606606483459473,0.0,0.15611489117145538
968,и при язве едят только без перца,0.7310686111450195,0.0,0.0
969,главное пиво с водкой взять а там разберемся через баню или за свежим пивом в алма-аты,0.16452647745609283,0.0,0.0
970,и то верно,0.9777238368988037,0.0,0.0
971,просто леди-с честью совестью а умна я или нет-пусть другие скажут,0.5775054097175598,0.0,0.22816647589206696
972,это пахнет предательством генералитета,0.287777841091156,0.0,0.2689514458179474
973,меня создали иван и олег,0.0,0.0,0.23935934901237488
974,несомненно,0.998803436756134,0.01283121295273304,0.0
975,да я причисляю себя к тем кто называет себя людьми искусства,0.8933194279670715,0.0,0.10088862478733063
976,я ща еще скину и в спортзал пофеярю,0.9893575310707092,0.0,0.0
977,кроме интернета где деньгами все-же нужно спонсировать общественное мнение,0.9496793746948242,0.0,0.16452647745609283
978,кишечник взорвется просто,0.5698626637458801,0.0,0.0
979,давно тебя не видалкакие успехи,0.38492217659950256,0.0,0.1968362182378769
980,на машине даже ездить вредно она же изнащивается,0.0,0.0,0.2689514458179474
981,что такое pink floyd,0.9304682612419128,0.26285186409950256,0.0
982,а оно надо,0.9987651705741882,0.0,0.0
983,осветить можно чем угодно любым источником света лампочкой фонариком,0.5156299471855164,0.11597072333097458,0.0
984,нет ни измен ни любовников не знаю огорчаться или радоваться по этому поводу,0.5698626637458801,0.0,0.16886694729328156
985,никак написаное человеком не может быть от бога,0.8519628047943115,0.0,0.0
986,рассуждая о вечности надо следить чтобы молоко не сбежало,0.7057950496673584,0.0,0.16452647745609283
987,это музыка на все времена очень нравится,0.14805719256401062,0.8740872144699097,0.0
988,все наши тачки с ними больше всего секса,0.2689514458179474,0.0,0.0
989,можно хоть каждую вакцинацию новый паспорт заводить,0.7981967926025391,0.23371636867523193,0.0
990,понятия не имею,0.994455099105835,0.0,0.03515484184026718
991,это значит познавшая добро и зло ставшая мудрой и неуязвимой,0.22816647589206696,0.19194278120994568,0.0
992,женщинам верить нельзя никогда ни в чем это закон жизни иначе можно горько пожалеть,0.0,0.20182321965694427,0.6001983880996704
993,найти и нажать на кнопку восстановление,0.91965252161026,0.06009664759039879,0.0
994,на роботе до трех литров летом больше,0.08036746829748154,0.0,0.0
995,просто не хочется стареть от этого не убежишь в двоем конечно повеселее главное не лежачие,0.3415925204753876,0.0,0.6001983880996704
996,конечно существуют если только телевизор не врет,0.9566442370414734,0.0,0.546748161315918
997,сказками всякими мммм вкусноооо съешь ложечку,0.0,0.6654205918312073,0.0
